qid,source_id,target_id,same_person,first,last,birth
Q5542875,sj9PGLAlnmUAAAAAABfEnQ,sj9PGLAlnmUAAAAAABGF0w,True,Axel,Adlersparre,1812-10-27
Q5080263,sj9PGLAlnmUAAAAAABfNhg,4e1scVvZ-EAAAAAAAAAmIg,False,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,4e1scVvZ-EAAAAAAAAAUzw,False,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,rkIpfGqHXrAAAAAAAABbdA,True,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,rkIpfGqHXrAAAAAAAABbdg,True,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,rkIpfGqHXrAAAAAAAABbdQ,True,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,rkIpfGqHXrAAAAAAAABbdw,False,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,rkIpfGqHXrAAAAAAAADdlg,False,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,rkIpfGqHXrAAAAAAAADdlg,False,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,rkIpfGqHXrAAAAAAAADedg,False,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,rkIpfGqHXrAAAAAAAAHu9w,False,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,rkIpfGqHXrAAAAAAAAHviQ,True,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,sj9PGLAlnmUAAAAAABqytA,True,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,sj9PGLAlnmUAAAAAABqytQ,True,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,sj9PGLAlnmUAAAAAACbhZQ,True,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,sj9PGLAlnmUAAAAAACepuA,True,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,sj9PGLAlnmUAAAAAACepuA,True,Charles,Lindley,1865-10-14
Q5080263,sj9PGLAlnmUAAAAAABfNhg,WQknIBFpuuAAAAAAAAN2TA,False,Charles,Lindley,1865-10-14
Q6148363,sj9PGLAlnmUAAAAAABfO6Q,sj9PGLAlnmUAAAAAABGbEw,True,Erik,Leksell,1854-05-06
Q6148363,sj9PGLAlnmUAAAAAABfO6Q,sj9PGLAlnmUAAAAAABNVBw,True,Erik,Leksell,1854-05-06
Q538109,wbbNj8LLWMAAAAAAAAAsVQ,sj9PGLAlnmUAAAAAAByWvA,True,Ture,Nerman,1886-05-18
Q538109,sj9PGLAlnmUAAAAAABfNig,sj9PGLAlnmUAAAAAAByWvA,True,Ture,Nerman,1886-05-18
Q53300,j6S8rJvx9lAAAAAAAAAaow,j6S8rJvx9lAAAAAAAAAfYQ,False,Knut,Hammarskjöld,1862-00-00
Q6219205,sj9PGLAlnmUAAAAAABgcaw,9fCwuOWMwGAAAAAAAAADJQ,True,Gustaf,Ulfsparre,1819-04-13
Q1388588,sj9PGLAlnmUAAAAAABfQrA,seuNpYu6DKAAAAAAAABmAg,True,Gunnar,Wennerberg,1817-10-02
Q5581635,sj9PGLAlnmUAAAAAABgO7A,sj9PGLAlnmUAAAAAAA1_hQ,True,Per,Bondesson,1843-12-10
Q5581635,sj9PGLAlnmUAAAAAABgO7A,sj9PGLAlnmUAAAAAAA1uSg,True,Per,Bondesson,1843-12-10
Q5581635,sj9PGLAlnmUAAAAAABgO7A,sj9PGLAlnmUAAAAAABlbHw,True,Per,Bondesson,1843-12-10
Q5581635,sj9PGLAlnmUAAAAAABgO7A,TNQaWo324IAAAAAAAAD6GQ,True,Per,Bondesson,1843-12-10
Q5744409,sj9PGLAlnmUAAAAAABGdEA,IQojCnw0WmAAAAAAAAA_0A,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,IQojCnw0WmAAAAAAAAA_0Q,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,IQojCnw0WmAAAAAAAAA_0w,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,IQojCnw0WmAAAAAAAAA3zw,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,IQojCnw0WmAAAAAAAAAz-w,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,IQojCnw0WmAAAAAAAABFGA,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,IQojCnw0WmAAAAAAAABRkQ,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,seuNpYu6DKAAAAAAAABhaw,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,seuNpYu6DKAAAAAAAABZMQ,False,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,sj9PGLAlnmUAAAAAAB2_Ow,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,sj9PGLAlnmUAAAAAABGc6Q,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,sj9PGLAlnmUAAAAAABGczw,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,sj9PGLAlnmUAAAAAABldhw,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,sj9PGLAlnmUAAAAAABldMw,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,sj9PGLAlnmUAAAAAABlNwg,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,sj9PGLAlnmUAAAAAABNUMQ,True,Sixten,von Friesen,1847-12-11
Q5744409,sj9PGLAlnmUAAAAAABGdEA,sj9PGLAlnmUAAAAAABTWXw,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,IQojCnw0WmAAAAAAAAA_0A,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,IQojCnw0WmAAAAAAAAA_0Q,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,IQojCnw0WmAAAAAAAAA_0w,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,IQojCnw0WmAAAAAAAAA_FQ,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,IQojCnw0WmAAAAAAAAA30A,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,IQojCnw0WmAAAAAAAAA3zg,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,IQojCnw0WmAAAAAAAAA3zw,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,IQojCnw0WmAAAAAAAAAz-Q,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,IQojCnw0WmAAAAAAAAAz-w,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,seuNpYu6DKAAAAAAAABhaw,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,seuNpYu6DKAAAAAAAABZMQ,False,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,sj9PGLAlnmUAAAAAAB2_Ow,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,sj9PGLAlnmUAAAAAABGc6Q,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,sj9PGLAlnmUAAAAAABGczw,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,sj9PGLAlnmUAAAAAABldhw,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,sj9PGLAlnmUAAAAAABldMw,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,sj9PGLAlnmUAAAAAABlNwg,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,sj9PGLAlnmUAAAAAABTWXw,True,Sixten,von Friesen,1847-12-11
Q5744409,IQojCnw0WmAAAAAAAABT1Q,sj9PGLAlnmUAAAAAABUgAA,True,Sixten,von Friesen,1847-12-11
Q5554733,sj9PGLAlnmUAAAAAAA56VA,sj9PGLAlnmUAAAAAAA5uLw,True,Harald,Andersson,1888-04-01
Q5603032,sj9PGLAlnmUAAAAAABfPDg,sj9PGLAlnmUAAAAAAA6NKQ,False,Carl-Erik,Carlsson,1828-12-26
Q5936294,sj9PGLAlnmUAAAAAABfnig,rkIpfGqHXrAAAAAAAAAN6A,False,Gustaf,Larsén,1870-08-03
Q5936294,sj9PGLAlnmUAAAAAABfnig,rkIpfGqHXrAAAAAAAAAN6Q,False,Gustaf,Larsén,1870-08-03
Q5936294,sj9PGLAlnmUAAAAAABfnig,rkIpfGqHXrAAAAAAAADvfQ,False,Gustaf,Larsén,1870-08-03
Q5936294,sj9PGLAlnmUAAAAAABfnig,sj9PGLAlnmUAAAAAAB6fUg,False,Gustaf,Larsén,1870-08-03
Q5936294,sj9PGLAlnmUAAAAAABfnig,sj9PGLAlnmUAAAAAABKu6w,False,Gustaf,Larsén,1870-08-03
Q5936294,sj9PGLAlnmUAAAAAABfnig,WQknIBFpuuAAAAAAAAN2eg,True,Gustaf,Larsén,1870-08-03
Q5573465,sj9PGLAlnmUAAAAAABfRAg,TNQaWo324IAAAAAAAADRHw,False,Kristoffer,Bergström,1880-05-08
Q5737435,IQojCnw0WmAAAAAAAAAqfA,IQojCnw0WmAAAAAAAAAsBg,False,Johan,Forssbeck,1814-08-05
Q6086241,sj9PGLAlnmUAAAAAABgbYw,9Y5iReTPHdAAAAAAAAA0sA,True,Erik,Räf,1858-08-27
Q6086241,sj9PGLAlnmUAAAAAABgbYw,9Y5iReTPHdAAAAAAAAA0sQ,True,Erik,Räf,1858-08-27
Q6086241,sj9PGLAlnmUAAAAAABgbYw,seuNpYu6DKAAAAAAAAABYg,False,Erik,Räf,1858-08-27
Q6086241,sj9PGLAlnmUAAAAAABgbYw,sj9PGLAlnmUAAAAAABGaww,False,Erik,Räf,1858-08-27
Q6086241,sj9PGLAlnmUAAAAAABgbYw,sj9PGLAlnmUAAAAAABlZsA,False,Erik,Räf,1858-08-27
Q6086241,sj9PGLAlnmUAAAAAABgbYw,sj9PGLAlnmUAAAAAABNTvw,False,Erik,Räf,1858-08-27
Q6086241,sj9PGLAlnmUAAAAAABgbYw,sj9PGLAlnmUAAAAAABNVYQ,False,Erik,Räf,1858-08-27
Q5972125,I_2wtd5VefAAAAAAAAAH5A,I_2wtd5VefAAAAAAAAADKw,False,Paul,Magnusson,1876-01-15
Q5972125,I_2wtd5VefAAAAAAAAAH5A,I_2wtd5VefAAAAAAAAAH5g,False,Paul,Magnusson,1876-01-15
Q5972125,I_2wtd5VefAAAAAAAAAH5A,I_2wtd5VefAAAAAAAAAH5Q,True,Paul,Magnusson,1876-01-15
Q5972125,I_2wtd5VefAAAAAAAAAH5A,I_2wtd5VefAAAAAAAABMDw,True,Paul,Magnusson,1876-01-15
Q5972125,I_2wtd5VefAAAAAAAAAH5A,sj9PGLAlnmUAAAAAABgrHw,True,Paul,Magnusson,1876-01-15
Q5972125,I_2wtd5VefAAAAAAAAAH5A,sj9PGLAlnmUAAAAAABMUwQ,False,Paul,Magnusson,1876-01-15
Q5972125,I_2wtd5VefAAAAAAAAAH5A,sj9PGLAlnmUAAAAAAChQTw,True,Paul,Magnusson,1876-01-15
Q5972125,I_2wtd5VefAAAAAAAAAH5A,WQknIBFpuuAAAAAAAAN2VA,False,Paul,Magnusson,1876-01-15
Q5783838,j6S8rJvx9lAAAAAAAAANAw,1ha4xkDj-uAAAAAAAABPNQ,False,David,Hall,1898-02-27
Q5555861,sj9PGLAlnmUAAAAAABfQJg,sj9PGLAlnmUAAAAAAA5oTg,True,Petter,Andersson,1816-04-12
Q5724207,sj9PGLAlnmUAAAAAABfUvg,4e1scVvZ-EAAAAAAAAAoWg,True,Knut,Falk,1836-04-25
Q5724207,sj9PGLAlnmUAAAAAABfUvg,lzSYNK3ifoMAAAAAAAbcnQ,True,Knut,Falk,1836-04-25
Q5724207,sj9PGLAlnmUAAAAAABfUvg,sj9PGLAlnmUAAAAAABlWKg,False,Knut,Falk,1836-04-25
Q5547383,sj9PGLAlnmUAAAAAABgbKw,28K7pO-SRrAAAAAAAACPEQ,True,Harald,Almgren,1909-02-21
Q5547383,sj9PGLAlnmUAAAAAABgbKw,sj9PGLAlnmUAAAAAAA3OJg,True,Harald,Almgren,1909-02-21
Q5580635,sj9PGLAlnmUAAAAAABgemQ,sj9PGLAlnmUAAAAAABlTlg,False,Oscar,Bogren,1851-07-30
Q6201132,YB0QHyfj0hAAAAAAAACcGA,sj9PGLAlnmUAAAAAABKMvg,True,Ivar,Säfstrand,1872-06-23
Q6201132,YB0QHyfj0hAAAAAAAACcGA,YB0QHyfj0hAAAAAAAACcFw,True,Ivar,Säfstrand,1872-06-23
Q6201132,YB0QHyfj0hAAAAAAAACcGA,YB0QHyfj0hAAAAAAAACcGQ,True,Ivar,Säfstrand,1872-06-23
Q6201132,YB0QHyfj0hAAAAAAAACcGA,YB0QHyfj0hAAAAAAAACcGw,True,Ivar,Säfstrand,1872-06-23
Q5794559,seuNpYu6DKAAAAAAAABivw,j6S8rJvx9lAAAAAAAAAslg,True,Johan,Hazelius,1797-04-18
Q5794559,seuNpYu6DKAAAAAAAABivw,j6S8rJvx9lAAAAAAAAAslw,False,Johan,Hazelius,1797-04-18
Q5794559,seuNpYu6DKAAAAAAAABivw,j6S8rJvx9lAAAAAAAAAsoQ,False,Johan,Hazelius,1797-04-18
Q5794559,seuNpYu6DKAAAAAAAABivw,sj9PGLAlnmUAAAAAABKqcg,False,Johan,Hazelius,1797-04-18
Q5794559,seuNpYu6DKAAAAAAAABivw,sj9PGLAlnmUAAAAAABKqcw,False,Johan,Hazelius,1797-04-18
Q6256023,sj9PGLAlnmUAAAAAABfimQ,xnPIH5lXePAAAAAAAAAQxA,True,Anders,Åström,1859-10-17
Q5811219,j6S8rJvx9lAAAAAAAACw0A,j6S8rJvx9lAAAAAAAAB4-A,True,Otto,Holmdahl,1881-08-27
Q5811219,j6S8rJvx9lAAAAAAAACw0A,j6S8rJvx9lAAAAAAAAB49w,True,Otto,Holmdahl,1881-08-27
Q5811219,j6S8rJvx9lAAAAAAAACw0A,j6S8rJvx9lAAAAAAAABmwg,False,Otto,Holmdahl,1881-08-27
Q5811219,j6S8rJvx9lAAAAAAAACw0A,j6S8rJvx9lAAAAAAAABmxw,True,Otto,Holmdahl,1881-08-27
Q5811219,j6S8rJvx9lAAAAAAAACw0A,j6S8rJvx9lAAAAAAAABmyA,True,Otto,Holmdahl,1881-08-27
Q5811219,j6S8rJvx9lAAAAAAAACw0A,j6S8rJvx9lAAAAAAAABsAg,True,Otto,Holmdahl,1881-08-27
Q5811219,j6S8rJvx9lAAAAAAAACw0A,j6S8rJvx9lAAAAAAAAC7Ag,True,Otto,Holmdahl,1881-08-27
Q5811219,j6S8rJvx9lAAAAAAAACw0A,j6S8rJvx9lAAAAAAAACbHQ,True,Otto,Holmdahl,1881-08-27
Q5811219,j6S8rJvx9lAAAAAAAACw0A,sj9PGLAlnmUAAAAAABe2-w,True,Otto,Holmdahl,1881-08-27
Q5811219,j6S8rJvx9lAAAAAAAACw0A,sj9PGLAlnmUAAAAAABgisw,True,Otto,Holmdahl,1881-08-27
Q5811219,j6S8rJvx9lAAAAAAAACw0A,sj9PGLAlnmUAAAAAABKM2Q,True,Otto,Holmdahl,1881-08-27
Q5811219,j6S8rJvx9lAAAAAAAACw0A,sj9PGLAlnmUAAAAAABMd-w,True,Otto,Holmdahl,1881-08-27
Q5582439,sj9PGLAlnmUAAAAAABfEsQ,sj9PGLAlnmUAAAAAAA1jKg,True,Oscar,Borge,1862-01-21
Q5582439,sj9PGLAlnmUAAAAAABfEsQ,sj9PGLAlnmUAAAAAAA1pRQ,True,Oscar,Borge,1862-01-21
Q5582439,sj9PGLAlnmUAAAAAABfEsQ,sj9PGLAlnmUAAAAAABhjrw,True,Oscar,Borge,1862-01-21
Q5582439,sj9PGLAlnmUAAAAAABfEsQ,sj9PGLAlnmUAAAAAABqyxQ,True,Oscar,Borge,1862-01-21
Q5582439,sj9PGLAlnmUAAAAAABfEsQ,TNQaWo324IAAAAAAAAD-aA,True,Oscar,Borge,1862-01-21
Q156749,wbbNj8LLWMAAAAAAAABsAA,wbbNj8LLWMAAAAAAAAA4Ww,True,Adolf,Nordenskiöld,1832-11-18
Q156749,wbbNj8LLWMAAAAAAAABsAA,wbbNj8LLWMAAAAAAAAA4Ww,True,Adolf,Nordenskiöld,1832-11-18
Q156749,wbbNj8LLWMAAAAAAAABsAA,wbbNj8LLWMAAAAAAAAA4XA,True,Adolf,Nordenskiöld,1832-11-18
Q156749,wbbNj8LLWMAAAAAAAABsAA,wbbNj8LLWMAAAAAAAAA4XQ,True,Adolf,Nordenskiöld,1832-11-18
Q5938810,sj9PGLAlnmUAAAAAABfnpA,sj9PGLAlnmUAAAAAABg7SA,True,Sven,Larsson,1881-11-11
Q5823030,sj9PGLAlnmUAAAAAABfP8g,nGoaRo7IPMAAAAAAAAAC1Q,True,Carl,Indebetou,1801-01-16
Q5823030,sj9PGLAlnmUAAAAAAB2OSw,nGoaRo7IPMAAAAAAAAAC1Q,True,Carl,Indebetou,1801-01-16
Q5577534,sj9PGLAlnmUAAAAAABfpfA,WQknIBFpuuAAAAAAAAN68g,True,Nils,Björk,1866-02-12
Q6189754,sj9PGLAlnmUAAAAAABgauA,seuNpYu6DKAAAAAAAAABkQ,True,Anders,Sterner,1843-04-01
Q6189754,sj9PGLAlnmUAAAAAABgauA,sj9PGLAlnmUAAAAAAB3BCQ,True,Anders,Sterner,1843-04-01
Q6189754,sj9PGLAlnmUAAAAAABgauA,sj9PGLAlnmUAAAAAABldpA,True,Anders,Sterner,1843-04-01
Q6189754,sj9PGLAlnmUAAAAAABgauA,sj9PGLAlnmUAAAAAABlW0A,False,Anders,Sterner,1843-04-01
Q6189754,sj9PGLAlnmUAAAAAABgauA,sj9PGLAlnmUAAAAAABNUJg,True,Anders,Sterner,1843-04-01
Q6189754,sj9PGLAlnmUAAAAAABgauA,YB0QHyfj0hAAAAAAAABJSw,True,Anders,Sterner,1843-04-01
Q6189754,sj9PGLAlnmUAAAAAABgauA,YB0QHyfj0hAAAAAAAABJTA,True,Anders,Sterner,1843-04-01
Q6017129,sj9PGLAlnmUAAAAAABgc8g,wbbNj8LLWMAAAAAAAABeyg,False,David,Norman,1879-06-24
Q6017129,sj9PGLAlnmUAAAAAABgc8g,wbbNj8LLWMAAAAAAAABjFA,True,David,Norman,1879-06-24
Q6017129,sj9PGLAlnmUAAAAAABgc8g,wbbNj8LLWMAAAAAAAABJvQ,False,David,Norman,1879-06-24
Q6017129,sj9PGLAlnmUAAAAAABgc8g,WQknIBFpuuAAAAAAAAN63A,True,David,Norman,1879-06-24
Q4933592,sj9PGLAlnmUAAAAAAA3MiQ,sj9PGLAlnmUAAAAAAA2_cQ,True,Margit,Abenius,1899-07-14
Q6188940,sj9PGLAlnmUAAAAAABfm-A,YB0QHyfj0hAAAAAAAABFaQ,True,Lars,Stendahl,1852-03-22
Q105115301,sj9PGLAlnmUAAAAAABfNFw,ciLMGSqrYjAAAAAAAAAoCA,True,Feodor,Werner,1836-02-29
Q105115301,sj9PGLAlnmUAAAAAABfNFw,ciLMGSqrYjAAAAAAAAAoCQ,False,Feodor,Werner,1836-02-29
Q105115301,sj9PGLAlnmUAAAAAABfNFw,ciLMGSqrYjAAAAAAAAAoCw,False,Feodor,Werner,1836-02-29
Q105115301,sj9PGLAlnmUAAAAAABfNFw,ciLMGSqrYjAAAAAAAAAoDA,False,Feodor,Werner,1836-02-29
Q105115301,sj9PGLAlnmUAAAAAABfNFw,ciLMGSqrYjAAAAAAAAAoRQ,False,Feodor,Werner,1836-02-29
Q6093202,sj9PGLAlnmUAAAAAABNVEw,sj9PGLAlnmUAAAAAABfNrQ,False,Gustaf,Sandström,1865-03-11
Q6093202,sj9PGLAlnmUAAAAAABNVEw,sj9PGLAlnmUAAAAAABkKDg,True,Gustaf,Sandström,1865-03-11
Q6093202,sj9PGLAlnmUAAAAAABNVEw,sj9PGLAlnmUAAAAAABkKDg,True,Gustaf,Sandström,1865-03-11
Q6093202,sj9PGLAlnmUAAAAAABNVEw,YB0QHyfj0hAAAAAAAAAuvg,True,Gustaf,Sandström,1865-03-11
Q6093202,sj9PGLAlnmUAAAAAABNVEw,YB0QHyfj0hAAAAAAAAAuvw,True,Gustaf,Sandström,1865-03-11
Q6093202,sj9PGLAlnmUAAAAAABNVEw,YB0QHyfj0hAAAAAAAAAuwA,True,Gustaf,Sandström,1865-03-11
Q6093202,sj9PGLAlnmUAAAAAABNVEw,YB0QHyfj0hAAAAAAAAHgiw,False,Gustaf,Sandström,1865-03-11
Q5716466,sj9PGLAlnmUAAAAAABfO4Q,TR3yO_GV8eAAAAAAAAAj-A,True,Halvar,Eriksson,1855-11-14
Q6017061,WQknIBFpuuAAAAAAAAN3NA,wbbNj8LLWMAAAAAAAABIkw,False,Nils,Norling,1880-06-27
Q4887786,sj9PGLAlnmUAAAAAABgdQw,sj9PGLAlnmUAAAAAABUuVQ,True,Bengt,Börjesson,1920-05-01
Q6208962,sj9PGLAlnmUAAAAAABgfUQ,sj9PGLAlnmUAAAAAABGd8w,True,Gustaf,Thor,1860-11-09
Q6214857,NhqpvvI9tpAAAAAAAAAiMg,NhqpvvI9tpAAAAAAAAAiLg,True,Oscar,Trapp,1847-07-05
Q6214857,NhqpvvI9tpAAAAAAAAAiMg,NhqpvvI9tpAAAAAAAAAiLQ,True,Oscar,Trapp,1847-07-05
Q6214857,NhqpvvI9tpAAAAAAAAAiMg,NhqpvvI9tpAAAAAAAAAiLw,True,Oscar,Trapp,1847-07-05
Q6214857,NhqpvvI9tpAAAAAAAAAiMg,NhqpvvI9tpAAAAAAAAAiMA,True,Oscar,Trapp,1847-07-05
Q6214857,NhqpvvI9tpAAAAAAAAAiMg,NhqpvvI9tpAAAAAAAAAiMQ,True,Oscar,Trapp,1847-07-05
Q6214857,NhqpvvI9tpAAAAAAAAAiMg,NhqpvvI9tpAAAAAAAAAiMQ,True,Oscar,Trapp,1847-07-05
Q6214857,NhqpvvI9tpAAAAAAAAAiMg,NhqpvvI9tpAAAAAAAAAs4Q,True,Oscar,Trapp,1847-07-05
Q6214857,NhqpvvI9tpAAAAAAAAAiMg,NhqpvvI9tpAAAAAAAAAu0Q,False,Oscar,Trapp,1847-07-05
Q6214857,NhqpvvI9tpAAAAAAAAAiMg,NhqpvvI9tpAAAAAAAAAyig,True,Oscar,Trapp,1847-07-05
Q6214857,NhqpvvI9tpAAAAAAAAAiMg,sj9PGLAlnmUAAAAAABGdGA,False,Oscar,Trapp,1847-07-05
Q6214857,NhqpvvI9tpAAAAAAAAAiMg,sj9PGLAlnmUAAAAAABNUDA,False,Oscar,Trapp,1847-07-05
Q5746220,IQojCnw0WmAAAAAAAAA5nw,IQojCnw0WmAAAAAAAAA-8w,False,Edvard,Fränckel,1836-12-17
Q5746220,IQojCnw0WmAAAAAAAAA5nw,IQojCnw0WmAAAAAAAAA-9A,False,Edvard,Fränckel,1836-12-17
Q5746220,IQojCnw0WmAAAAAAAAA5nw,IQojCnw0WmAAAAAAAAA-Kg,False,Edvard,Fränckel,1836-12-17
Q5746220,IQojCnw0WmAAAAAAAAA5nw,IQojCnw0WmAAAAAAAAA5oA,False,Edvard,Fränckel,1836-12-17
Q5746220,IQojCnw0WmAAAAAAAAA5nw,IQojCnw0WmAAAAAAAAA5oQ,False,Edvard,Fränckel,1836-12-17
Q5746220,IQojCnw0WmAAAAAAAAA5nw,sj9PGLAlnmUAAAAAABNhIw,True,Edvard,Fränckel,1836-12-17
Q18243078,sj9PGLAlnmUAAAAAABgZig,Di4a42b6X_AAAAAAAAAqPg,False,Ludvig,Johansson,1845-03-12
Q18243078,sj9PGLAlnmUAAAAAABgZig,Di4a42b6X_AAAAAAAAAwqQ,True,Ludvig,Johansson,1845-03-12
Q18243078,sj9PGLAlnmUAAAAAABgZig,Di4a42b6X_AAAAAAAAAxnQ,True,Ludvig,Johansson,1845-03-12
Q18243078,sj9PGLAlnmUAAAAAABgZig,Di4a42b6X_AAAAAAAACPww,False,Ludvig,Johansson,1845-03-12
Q18243078,sj9PGLAlnmUAAAAAABgZig,sj9PGLAlnmUAAAAAABNT3w,True,Ludvig,Johansson,1845-03-12
Q5613556,sj9PGLAlnmUAAAAAAA7lmg,AUBJHcnv_WAAAAAAAAA3rQ,True,Sigge,Cronstedt,1869-07-16
Q5613556,sj9PGLAlnmUAAAAAAA7lmg,sj9PGLAlnmUAAAAAAA7lmQ,True,Sigge,Cronstedt,1869-07-16
Q5613556,sj9PGLAlnmUAAAAAAA7lmg,sj9PGLAlnmUAAAAAAA7n3g,True,Sigge,Cronstedt,1869-07-16
Q5613556,sj9PGLAlnmUAAAAAAA7lmg,sj9PGLAlnmUAAAAAAA7nOg,True,Sigge,Cronstedt,1869-07-16
Q6014586,seuNpYu6DKAAAAAAAABhCA,sj9PGLAlnmUAAAAAAB4iLQ,True,Johan,Nordenfalk,1830-09-02
Q16649068,sj9PGLAlnmUAAAAAABgcbQ,sj9PGLAlnmUAAAAAAA6NHA,True,Carl,Carlsson,1845-06-23
Q5969355,rkIpfGqHXrAAAAAAAACscQ,sj9PGLAlnmUAAAAAABGEbg,True,Johan,Löfberg,1848-11-26
Q321521,sj9PGLAlnmUAAAAAAA6GSg,sj9PGLAlnmUAAAAAAB4u-w,False,Fredrik,Carlson,1811-06-13
Q6206436,mLh5P0pzYFAAAAAAAAA5Hg,lzSYNK3ifoMAAAAAAAbcSQ,False,Vilhelm,Tersmeden,1802-00-00
Q6206436,mLh5P0pzYFAAAAAAAAA5Hg,sj9PGLAlnmUAAAAAAB2Stw,False,Vilhelm,Tersmeden,1802-00-00
Q5623378,sj9PGLAlnmUAAAAAAA8DYg,_P7S9YzQCjAAAAAAAAAmyg,True,Fritiof,Domö,1889-08-30
Q5623378,sj9PGLAlnmUAAAAAAA8DYg,1ha4xkDj-uAAAAAAAAAsJA,False,Fritiof,Domö,1889-08-30
Q5623378,sj9PGLAlnmUAAAAAAA8DYg,sj9PGLAlnmUAAAAAAA8EHg,True,Fritiof,Domö,1889-08-30
Q5623378,sj9PGLAlnmUAAAAAAA8DYg,sj9PGLAlnmUAAAAAAA8EHw,True,Fritiof,Domö,1889-08-30
Q5623378,sj9PGLAlnmUAAAAAAA8DYg,sj9PGLAlnmUAAAAAAA8EIA,True,Fritiof,Domö,1889-08-30
Q6093290,sj9PGLAlnmUAAAAAABfNrQ,sj9PGLAlnmUAAAAAABTPqg,True,Gustaf,Sandström,1895-09-23
